0	20665	20712
0	20712	20870
0	20870	20934
0	21334	21421
0	22328	22412
0	22469	22550
0	22588	22677
0	22677	22770
0	22836	22896
0	23087	23164
0	23227	23305
0	23305	23473
0	23567	23898
0	23898	23970
0	23970	24032
0	24032	24284
0	24341	24394
0	24394	24474
0	24474	24777
0	24777	24841
0	24841	24899
0	24899	24967
0	24967	25044
0	25044	25109
0	25109	25178
0	25178	25202
0	25202	25355
0	25355	25406
0	25406	25613
0	25613	25637
0	25637	25822
0	25822	25888
0	25888	26123
0	26123	26124
0	26124	26156
0	26173	26249
0	26299	26393
0	26775	26814
0	26814	26899
0	27408	27467
0	27508	27548
0	27715	27783
0	27783	27845
0	27998	28047
0	28047	28096
0	28096	28142
0	28142	28175
0	28175	28205
0	28205	28226
0	28226	28277
0	28277	28333
0	28333	28353
0	28353	28422
0	28422	28486
0	28486	28522
0	28522	28556
0	28556	28580
0	28580	28626
0	28626	28670
0	28670	28717
0	28885	28930
0	28930	28967
0	28967	29048
0	29250	29326
0	29326	29371
0	29512	29625
0	29625	29801
0	29893	29977
0	29977	29998
0	29998	30018
0	30113	30296
0	30296	30365
0	30432	30470
0	30470	30535
0	30535	30613
0	30613	30656
0	30656	30677
0	30677	30818
0	30818	30843
0	30843	30905
0	30905	30954
0	30954	30992
0	30992	31026
0	31026	31058
0	31066	31135
0	31436	31472
0	31528	31654
0	31654	31718
0	31881	31959
0	31959	32044
0	32221	32334
0	32458	32474
0	32474	32496
0	32541	32790
0	32790	32881
0	32881	32900
0	32900	32913
0	32913	32948
0	32948	33077
0	33077	33134
0	33134	33226
0	33226	33263
0	33263	33281
0	33281	33293
0	33309	33323
0	33334	33365
0	33625	33646
0	33646	33698
0	33698	33721
0	33721	33722
0	33722	33731
0	33731	33765
0	33765	33788
0	33788	33822
0	33822	33836
0	33851	33852
0	33852	33865
0	33865	33871
0	33871	33914
0	33914	33937
0	33937	33966
0	33966	33979
0	33979	34016
0	34016	34035
0	34035	34081
0	34081	34100
0	34100	34126
0	34126	34143
0	34180	34203
0	34220	34234
0	34234	34243
0	34313	34333
0	34333	34346
0	34346	34362
0	34362	34378
0	34383	34620
0	34620	34892
0	34915	34921
0	34921	34988
0	34988	34996
0	34996	35085
0	35085	35114
0	35114	35211
0	35221	35263
0	35263	35312
0	35312	35334
0	35409	35425
0	35425	35430
0	35437	35474
0	35563	35564
0	35620	35669
0	35669	35689
0	35718	35788
0	35788	35824
0	36007	36026
0	36026	36038
0	36038	36134
0	36134	36149
0	36149	36204
0	36204	36236
0	36236	36260
0	36260	36300
0	36300	36329
0	36329	36347
0	36347	36388
0	36388	36417
0	36417	36434
0	36434	36476
0	36476	36507
0	36507	36532
0	36603	36775
0	36776	36834
0	36834	36851
0	36889	36907
0	36947	36958
0	36958	37273
0	37273	37327
0	37327	37483
0	37483	37497
0	37497	37519
0	37519	37535
0	37535	37597
0	37609	37621
0	37621	37634
0	37652	37662
0	37662	37760
0	37760	38118
0	38351	38400
0	38400	38422
0	38461	38723
0	38723	38740
0	38740	38752
0	38752	38823
0	38823	38834
0	38834	38954
0	38954	38971
0	38971	38987
0	38987	39051
0	39051	39119
0	39119	39297
0	39297	39337
0	39337	39476
0	39808	39915
0	39915	39958
0	39978	40292
0	40292	40330
0	40503	40559
0	40559	40637
0	40637	40702
0	40702	40761
0	40761	40845
0	40888	40897
0	40902	40926
0	40958	41015
0	41015	41038
0	41038	41053
0	41053	41105
0	41171	41210
0	41218	41293
0	41298	41318
0	41318	41327
0	41337	41345
0	41345	41369
0	41382	41419
0	41419	41443
0	41443	41514
0	41514	41555
0	41555	41634
0	41634	41653
0	41653	41757
0	41757	41758
0	42058	42119
0	42207	42339
0	42339	42431
0	42431	42472
0	42472	42517
0	42517	42568
0	42568	42597
0	42597	42607
0	42607	42645
0	42715	42811
0	42811	42849
0	42849	42919
0	42919	42950
0	42950	42997
0	43160	43189
0	43189	43201
0	43212	43221
0	43257	43279
0	43279	43359
0	43437	43463
0	43463	43478
0	43478	43505
0	43505	43512
0	43512	43524
0	43524	43561
0	43616	43672
0	43920	43926
0	43941	44004
0	44015	44027
0	44053	44099
0	44245	44371
0	44507	44591
0	44611	44623
0	44623	44632
0	44632	44669
0	44741	44757
0	44794	44803
0	44878	44894
0	44894	44905
0	44905	45115
0	45115	45181
0	45181	45227
0	45227	45284
0	45284	45320
0	45320	45333
0	45487	45538
0	45551	45562
0	45661	45669
0	45669	45678
0	45700	45712
0	45712	45724
0	45742	45770
0	45770	45827
0	45827	45941
0	45941	45963
0	46149	46235
0	46499	46537
0	46537	46998
0	47053	47114
0	47114	47204
0	47218	47235
0	47235	47266
0	47355	47368
0	47368	47577
0	47577	47633
0	47633	47666
0	47712	47744
0	47762	47837
0	47837	47889
0	47889	47904
0	47904	47987
0	47987	48009
0	48009	48326
0	48438	48577
0	48577	48670
0	48679	48696
0	48795	48971
0	49033	49065
0	49065	49082
0	49082	49105
0	49105	49162
0	49190	49231
0	49342	49354
0	49354	49387
0	49387	49402
0	49402	49430
0	49510	49614
0	49614	49675
0	49675	49829
0	50149	50162
0	50162	50181
0	50181	50231
0	50237	50248
0	50248	50278
0	50285	50315
0	50359	50378
0	50378	50389
0	50409	50419
0	50419	50425
0	50425	50439
0	50439	50450
0	50450	50454
0	50648	50795
0	50795	50807
0	50807	50843
0	50843	50862
0	50862	50940
0	50940	50985
0	50985	50991
0	50991	51000
0	51005	51017
0	51017	51211
0	51211	51224
0	51224	51235
0	51260	51354
0	51399	51499
0	51578	51796
0	51796	51973
0	51973	52071
0	52212	52342
0	52342	52361
0	52361	52395
0	52395	52424
0	52424	52450
0	52450	52451
0	52451	52541
0	52541	52552
0	52592	52621
0	52663	52679
0	52679	52721
0	52721	52735
0	52816	52828
0	52828	52845
0	52845	52914
0	52914	52937
0	52955	53026
0	53026	53060
0	53060	53178
0	53227	53326
0	53336	53358
0	53358	53381
0	53381	53395
0	53395	53406
0	53416	53429
0	53443	53548
0	53548	53621
0	53621	53662
0	53822	53860
0	53929	53988
0	54005	54065
0	54065	54124
0	54124	54210
0	54210	54665
0	54665	54777
0	54817	54838
0	54838	54868
0	55001	55291
0	55291	55337
0	55337	55362
0	55362	55381
0	55381	55406
0	55589	55654
0	55654	55678
0	55722	55750
0	55758	55795
0	55831	55859
0	55859	55900
0	55900	55915
0	55915	55945
0	55945	55958
0	55958	55979
0	55979	56010
0	56010	56103
0	56103	56165
0	56206	56246
0	56246	56279
0	56279	56299
0	56299	56337
0	56337	56437
0	56484	56516
0	56527	56777
0	56777	56842
0	56842	56887
0	56887	56915
0	56971	56984
0	56984	57019
0	57019	57034
0	57060	57088
0	57088	57112
0	57112	57190
0	57680	57722
0	57824	57831
0	57931	57992
0	57992	58122
0	58122	58203
0	58241	58299
0	58318	58322
0	58329	58336
0	58336	58344
0	58344	58358
0	58358	58370
0	58370	58381
0	58381	58395
0	58417	58428
0	58428	58441
0	58441	58446
0	58446	58459
0	58459	58487
0	58487	58602
0	58602	58622
0	58622	58644
0	58656	58701
0	58726	58744
0	58766	58792
0	58792	58964
0	59039	59078
0	59078	59083
0	59083	59101
0	59101	59152
0	59152	59158
0	59239	59316
0	59316	59394
0	59469	59537
0	59537	59559
0	59725	59783
0	59783	59819
0	59819	59867
0	59867	59891
0	59945	59970
0	60055	60068
0	60068	60481
0	60481	60563
0	60563	60571
0	60571	60597
0	60678	60685
0	60685	60723
0	60723	60734
0	60734	60761
0	60761	60790
0	60790	60852
0	60852	60878
0	60878	60980
0	61010	61045
0	61076	61087
0	61087	61118
0	61118	61137
0	61253	61431
0	61431	61597
0	61597	61618
0	61624	61644
0	61644	61683
0	61683	61776
0	61776	61909
0	61909	61920
0	61951	61976
0	61976	62016
0	62016	62039
0	62039	62063
0	62063	62071
0	62071	62078
0	62078	62098
0	62110	62131
0	62142	62157
0	62172	62188
0	62216	62223
0	62223	62229
0	62229	63198
0	63198	63359
0	63359	63390
0	63415	63449
0	63449	63516
0	63516	63567
0	63595	63708
0	63708	63724
0	63762	63783
0	63798	63828
0	63837	63850
0	63939	63966
0	63966	64051
0	64105	64125
0	66167	66193
0	66193	66275
0	66275	66585
0	66645	66787
0	66787	66832
0	66832	66905
0	66905	66919
0	66919	67204
0	67204	67284
0	67284	67493
0	67493	68073
0	68073	68190
0	68190	68343
0	68343	68372
0	68390	68401
0	68401	68444
0	68444	68458
0	68458	68548
0	68548	68665
0	68665	68750
0	68825	68901
0	68901	69022
0	69022	69072
0	69072	69141
0	69141	69381
0	69381	69444
0	69545	69547
0	69547	69645
0	69645	69679
0	69679	69704
0	69704	69720
0	69720	70158
0	70308	70338
0	70338	70868
0	70868	70888
0	70888	71095
0	71095	71188
0	71202	71244
0	71244	71271
0	71271	71345
0	71345	71370
0	71370	71522
0	71522	71601
0	71901	72123
0	72504	72555
0	72555	72580
0	72580	72602
0	73783	74256
0	74256	74453
0	74453	74523
0	74523	74602
0	74612	74729
0	74866	74889
0	74889	74914
0	74914	75213
0	75213	75352
0	75842	76442
0	76442	76528
0	76639	76748
0	76748	76764
0	76966	77045
0	77045	77368
0	77368	77386
0	77401	77411
0	77411	77492
0	77500	77573
0	77601	77783
0	77783	77831
0	79461	80252
0	80252	80343
0	80365	80395
0	80395	80580
0	80580	80641
0	80672	81146
0	81146	81200
0	81200	81230
0	81230	81356
0	81449	81657
0	81657	81817
0	81817	81958
0	81958	82141
0	82592	83019
0	83055	83140
0	83140	83175
0	83175	83277
0	83277	83553
0	83553	83603
0	83675	83690
0	83690	83705
0	83705	83831
0	83909	83913
0	83916	83920
0	84918	84992
0	85119	85387
0	85448	85479
0	85479	85604
0	85604	85643
0	85646	85652
0	85660	85667
0	85667	85673
0	85692	85700
0	85700	85714
0	85720	85724
0	85724	85734
0	85734	85742
0	85742	85748
0	85748	85754
0	85754	85767
0	85779	85785
0	85785	85797
0	85797	85815
0	85843	85846
0	85872	85877
0	85910	85923
0	85923	85927
0	85927	85933
0	85933	85939
0	85939	85966
0	85966	85972
0	85983	85996
0	85996	86001
0	86005	86008
0	86036	86051
0	86051	86062
0	86062	86072
0	86072	86081
0	86081	86086
0	86086	86096
0	86096	86099
0	86114	86119
0	86123	86129
0	86146	86153
0	86153	86158
0	86158	86165
0	86186	86192
0	86223	86226
0	86226	86231
0	86231	86235
0	86235	86239
0	86239	86246
0	86252	86256
0	86256	86262
0	86262	86268
0	86268	86273
0	86283	86295
0	86295	86302
0	86306	86311
0	86311	86320
0	86324	86329
0	86339	86344
0	86344	86349
0	86376	86381
0	86381	86389
0	86392	86396
0	86408	86412
0	86412	86417
0	86417	86423
0	86449	86453
0	86458	86461
0	86461	86465
0	86465	86470
0	86470	86473
0	86500	86507
0	86525	86532
0	86544	86548
0	86548	86558
0	86558	86563
0	86563	86568
0	86568	86574
0	86574	86580
0	86580	86590
0	86610	86615
0	86615	86619
0	86624	86630
0	86630	86645
0	86649	86653
0	86653	86658
0	86658	86663
0	86663	86672
0	86672	86682
0	86682	86688
0	86688	86693
0	86700	86706
0	86706	86713
0	86713	86716
0	86720	86724
0	86724	86730
0	86730	86743
0	86743	86747
0	86755	86761
0	86761	86768
0	86768	86769
0	86769	86770
0	86771	86772
0	86772	86773
0	86776	86777
0	86777	86778
0	86778	86779
0	86783	86784
0	86784	86785
0	86785	86786
0	86786	86788
0	86788	86789
0	86789	86790
0	86791	86792
0	86799	86800
0	86800	86801
0	86802	86803
0	86803	86804
0	86804	86805
0	86805	86806
0	86941	86961
0	86961	86978
0	87001	87056
0	87112	87172
0	87172	87203
0	87225	87284
0	87284	87296
0	87296	87419
0	87419	87439
0	87439	87520
0	87520	87623
0	87623	87733
0	87733	87819
0	87819	87885
1	683	712
1	814	928
1	928	975
1	975	1243
1	2132	2207
1	3246	3256
1	3617	3634
1	3713	3795
1	4109	4122
1	4247	4260
1	4305	4309
2	152	160
2	933	973
2	1065	1140
2	1140	1182
2	1230	1243
2	1395	1471
2	1542	1578
2	2609	2651
2	3037	3150
2	3273	3465
2	3475	3493
2	3701	3811
2	3880	3923
2	4359	4367
2	4367	4380
2	5557	5678
2	5702	5829
2	5934	6256
2	6377	6517
2	6806	6941
2	6941	7000
2	7100	7206
2	8354	8520
2	8939	9007
2	9007	9016
2	9942	10052
2	10648	10672
2	10964	11003
2	11324	11448
2	11590	11629
2	11941	12025
2	12059	12151
2	12230	12268
2	12269	12303
2	12389	12485
2	12575	12657
2	12657	12740
2	12740	12790
2	12790	12847
2	12847	12955
2	12957	12964
2	12964	13055
2	13185	13219
2	13290	13413
2	13413	13495
2	13917	14022
2	14022	14072
2	14165	14201
2	15310	15409
2	16967	16980
2	16980	17021
2	17072	17111
2	17111	17135
2	18893	18896
2	18896	18900
2	19334	19337
2	19420	19435
2	20151	20305
2	20305	20311
2	20597	20603
2	21111	21451
2	23177	23521
2	23580	23593
2	23593	23604
2	23604	23644
2	23907	23967
2	24137	24304
2	24358	24383
2	24388	24405
2	25264	25269
2	25774	25785
2	28166	28283
2	28679	28760
2	29011	29047
2	29132	29137
2	29137	29209
2	29313	29417
2	29568	29605
2	30907	30939
2	30940	30974
2	30974	31142
2	31224	31241
2	31241	31261
2	31302	31320
2	31320	31338
2	31397	31419
2	31507	31524
2	31570	31592
2	31615	31638
2	31733	31756
2	32115	32139
2	32490	32733
2	32950	32968
2	33512	33560
2	33785	33790
2	33793	33824
2	33824	33843
2	33847	33855
2	33865	33871
2	33912	33920
2	34509	34520
2	34715	34725
2	35225	35229
2	35229	35235
2	35498	35517
2	36745	36752
2	37430	37665
2	37665	37897
2	37897	38133
2	38377	38616
2	38626	38866
2	39353	39589
2	39589	39828
2	40484	40487
2	40617	40621
2	40621	40637
2	40704	40727
2	40856	40858
2	40924	40998
2	41087	41094
2	41216	41218
2	41219	41224
2	41593	41599
2	41599	41656
2	41656	41664
2	41664	41722
2	42028	42071
2	42136	42194
2	42594	42599
2	42809	42854
2	42899	43028
2	43141	43145
2	43235	43280
2	43419	43446
2	43446	43487
2	43487	43515
2	43783	43807
2	43807	43890
2	43895	44000
2	44000	44097
2	44309	44410
2	44517	44555
2	44664	44705
2	45050	45059
2	45059	45097
2	45200	45362
2	45384	45565
2	45750	45758
2	45758	45764
2	45804	45807
2	45807	45814
2	45904	45969
2	45980	45984
2	47308	47339
2	47393	47416
2	47416	47469
2	47469	47479
2	47479	47521
2	47618	47686
2	47953	48440
2	50912	51013
2	51422	51475
2	51632	51681
2	51681	51706
2	51706	51760
2	51760	51836
2	51885	51906
2	51906	51916
2	51916	51927
2	51947	51965
2	51965	52017
2	52017	52043
2	52110	52179
2	52233	52238
2	52245	52248
2	52464	52497
2	52837	52855
2	52895	52995
2	53014	53074
2	53089	53098
2	53195	53251
2	53251	53384
2	53384	53393
2	53456	53466
2	53466	53467
2	53468	53469
2	53658	53701
2	53702	53751
2	53880	53891
2	54015	54098
2	54098	54172
2	54278	54416
2	54452	54510
2	54673	54751
2	55844	55848
2	56223	56228
2	56258	56262
2	56390	56407
2	56977	56987
2	57049	57109
2	57238	57252
2	57407	57418
2	57493	57505
2	57505	57535
2	57535	57558
2	57702	57711
2	57715	57728
2	57796	57797
2	58070	58076
2	58153	58164
2	58258	58349
2	58349	58433
2	58433	58475
2	58475	58504
2	58553	58568
2	58847	58869
2	58968	58992
2	59006	59024
2	59141	59143
2	59143	59146
2	59499	59533
2	59735	59789
2	59789	59832
2	59832	59844
2	59844	59854
2	59854	59863
2	59863	59877
2	59877	59878
2	59962	59970
2	59999	60004
2	60067	60087
2	60127	60140
2	60581	60585
2	60744	60764
2	60764	60856
2	60923	60940
2	60940	61018
2	61024	61042
2	61114	61125
2	61222	61249
2	61318	61324
2	61350	61357
2	61357	61372
2	61372	61383
2	61388	61402
2	61498	61534
2	61534	61543
2	61543	61572
2	61580	61590
2	61600	61616
2	61917	61924
2	61924	61955
2	61960	62016
2	62136	62141
2	62159	62222
2	62222	62233
2	62233	62250
2	62266	62276
2	62870	62871
2	62889	62976
2	62976	63073
2	63073	63094
2	63104	63108
2	63115	63123
2	63177	63186
2	63213	63266
2	63287	63322
2	63413	63429
2	63433	63444
2	63444	63484
2	63598	63614
2	63618	63619
2	63619	63620
2	63620	63621
2	63621	63622
2	64323	64384
2	64457	64508
2	64515	64522
2	64605	64616
2	64647	64652
2	64682	64724
2	64724	64762
2	64762	64791
2	64878	64879
2	64883	64884
2	64935	64955
2	64955	64968
2	65084	65105
2	65105	65214
2	65214	65395
2	65395	65444
2	65553	65562
2	65579	65592
2	65603	65609
2	65620	65623
2	65635	65682
2	65695	65760
2	65760	65777
2	65814	65842
2	65842	65847
2	65850	65861
2	65904	65912
2	65946	65949
2	65963	65974
2	65978	65991
2	65998	66008
2	66040	66042
2	66115	66181
2	66329	66386
2	66463	66475
2	66482	66489
2	66581	66610
2	66715	66722
2	66775	66901
2	66901	66915
2	66917	66938
2	66938	66957
2	66957	66958
2	66958	66959
2	66959	66960
2	66960	66961
2	66961	66962
2	66962	66963
2	66963	66964
2	66964	66965
2	66966	66967
2	66967	67027
2	67095	67117
2	67164	67200
2	67243	67270
2	67312	67333
2	67343	67362
2	67386	67391
2	67396	67407
2	67573	67619
2	67802	67810
2	67843	67884
2	67919	67955
2	68002	68007
2	68007	68015
2	68062	68070
2	68070	68118
2	68118	68149
2	69122	69125
2	69345	69362
2	69638	69678
2	69709	69735
2	69746	69751
2	69969	69981
2	70077	70085
2	70147	70169
2	70740	70801
2	70913	70931
2	70984	70989
2	71594	71615
2	71615	71625
2	71636	71643
2	71643	71724
2	71724	71783
2	71783	71833
2	71833	71836
2	71846	71857
2	71857	71901
2	71912	71946
2	71946	71951
2	71976	71980
2	71996	72007
2	72007	72040
2	72040	72046
2	72065	72076
2	72076	72098
2	72111	72121
2	72121	72125
2	72130	72146
2	72146	72149
2	72184	72185
2	72185	72186
2	72186	72187
2	72187	72188
2	72188	72189
2	72189	72190
2	72190	72191
2	72191	72192
2	72192	72193
2	73228	73229
2	73229	73230
2	73230	73231
2	73231	73232
2	73232	73233
2	73243	73244
2	73245	73246
2	73246	73247
2	73703	73713
2	73990	74077
2	74077	74154
2	74223	74229
2	74488	74498
2	74498	74509
2	74537	74561
2	74563	74567
2	74592	74613
2	74706	74756
2	74898	74924
2	74933	74943
2	74981	75000
2	75000	75009
2	75042	75043
2	75043	75044
2	75044	75052
2	75053	75158
2	75158	75221
2	75252	75266
2	75283	75314
2	75314	75337
2	75344	75354
2	75354	75373
2	75375	75609
2	75610	75614
2	75614	75623
2	75740	75741
2	76651	76663
2	77040	77048
2	77395	77403
2	77686	77713
2	78236	78243
3	173	181
3	197	213
3	222	226
3	226	233
3	290	305
3	305	324
3	324	509
3	509	543
3	887	978
3	1438	1443
3	1475	1480
3	1538	1578
3	1984	2005
3	2179	2191
3	2272	2303
3	2303	2338
3	2343	2547
3	2810	2857
3	2923	2943
3	3097	3112
3	3444	3599
3	3599	3752
3	3904	4039
3	4039	4084
3	4401	4404
3	4404	4407
3	4407	4428
3	4429	4450
3	4732	4744
3	4807	4813
3	4834	4843
3	4846	4850
3	4888	4901
3	4977	4982
3	5120	5140
3	5197	5249
3	5382	5394
3	5558	5568
3	5584	5596
3	5646	5652
4	136	255
4	264	308
4	373	391
4	813	873
4	1247	1261
4	1486	1495
4	1495	1503
4	1503	1511
4	1514	1524
4	1525	1533
4	1533	1542
4	1547	1608
4	1608	1627
4	1627	1629
4	1629	1631
4	1631	1633
4	1633	1639
4	1639	1648
4	1648	1664
4	1664	1671
4	1671	1682
4	4657	4694
4	4781	4791
4	4835	4841
4	4892	4896
4	4896	4904
4	4904	4960
4	4960	4965
4	5002	5014
4	5014	5022
4	5022	5030
4	5030	5045
4	5045	5088
4	5088	5099
4	5109	5114
4	5129	5137
4	5146	5157
4	5157	5163
4	5163	5168
4	5168	5193
4	5193	5214
4	5271	5280
4	5292	5305
4	5305	5306
4	5309	5343
5	49	81
5	125	136
5	136	163
5	179	231
5	231	267
5	307	329
5	375	437
5	437	492
5	517	544
5	583	608
5	608	662
5	720	737
5	945	968
5	968	978
5	1339	1348
5	1594	1604
5	1730	1799
5	1849	1873
5	1873	1901
5	1901	1930
5	1930	1971
5	1971	1977
5	2047	2060
5	2078	2112
5	2164	2190
5	2190	2237
5	2237	2283
5	2283	2305
5	2305	2351
5	2351	2391
5	2398	2421
5	2421	2425
5	2425	2440
5	2440	2620
5	2620	2661
5	2661	2721
5	2721	2762
5	2807	2810
5	2811	2817
5	2817	2854
5	2922	2928
5	2956	2964
5	2995	3002
5	3002	3010
5	3081	3275
5	3551	3577
5	3626	3648
5	3651	3672
5	3685	3811
5	3811	3913
5	3913	3991
5	4565	4588
5	4634	4641
5	4641	4707
5	4713	4763
5	4873	4894
5	4894	4922
5	4939	4961
5	4970	4971
5	5944	5948
5	7220	7249
5	7249	7282
5	7282	7336
5	8236	8341
5	8429	8467
5	8467	8510
5	8510	8573
5	8573	8618
5	8618	8636
5	8757	8796
5	8844	8886
5	8886	8924
5	8924	8966
5	9048	9142
5	9142	9238
5	9341	9450
5	9450	9550
5	9656	9762
5	10011	10066
5	10199	10205
5	10421	10509
5	10698	10896
5	10896	11010
5	11010	11213
5	11213	11404
5	11448	11449
5	12253	12290
5	12290	12332
5	12647	12652
5	13256	13268
5	13338	13441
5	13505	13563
5	13672	13713
5	13713	13717
5	13717	13781
5	13827	13931
5	13972	14093
5	14420	14557
5	14661	14663
5	14784	14919
5	15006	15122
5	15242	15287
5	15287	15342
5	15342	15421
5	15471	15552
5	15552	15607
5	15607	15660
5	15660	15670
5	15811	15898
5	15898	15974
5	15974	16065
5	16065	16083
5	16083	16113
5	16330	16331
5	16607	16623
5	16694	16929
5	16929	17108
5	17194	17511
5	17515	17518
5	17780	17874
5	18130	18134
5	18134	18353
5	18353	18389
5	18485	18491
5	18544	18632
5	18720	18814
5	18814	18942
5	18942	19039
5	19039	19152
5	19240	19342
5	19342	19443
5	19443	19577
5	19719	19845
5	19980	20094
5	20094	20168
5	20168	20306
5	20306	20443
5	20787	21007
5	21081	21156
5	21296	21344
5	21344	21378
5	21378	21461
5	21461	21521
5	21538	21628
5	21628	21692
5	21692	21739
5	21739	21790
5	21790	21923
5	22139	22162
5	22233	22236
5	22365	22411
5	22472	22544
5	23071	23331
5	23603	23864
5	24652	24927
5	25116	25122
5	25122	25181
5	25302	25403
5	25403	25437
5	25445	25451
5	25456	25501
5	25501	25512
5	25578	25645
5	25645	25701
5	25714	25774
5	25981	26097
5	26097	26123
5	26123	26233
5	26233	26331
5	26333	26368
5	26368	26402
5	26638	26686
5	26690	26694
5	26694	26791
5	26881	26953
5	27027	27104
5	27310	27337
5	27337	27360
5	27360	27401
5	27401	27430
5	27546	28040
5	28091	28096
5	28655	29069
5	29069	29435
5	29435	29441
5	29441	29465
5	29802	29811
5	29811	29818
5	29818	29826
5	29880	29885
5	29927	29937
5	30010	30015
5	30015	30020
5	30020	30027
5	30027	30036
5	30207	30377
5	30390	30398
5	30398	30405
5	30599	30755
5	30755	30909
5	30909	30940
5	30981	30997
5	31013	31029
5	31106	31126
5	31126	31130
5	31234	31586
5	31955	32323
5	33165	33440
5	33440	33689
5	33692	33822
5	33822	33893
5	33893	34038
5	34190	34249
5	34371	34409
5	34409	34449
5	34449	34816
5	34816	35253
5	35253	35287
5	35287	35399
5	35399	35756
5	35756	36088
5	36088	36134
5	36134	36191
5	36191	36226
5	36302	36372
5	36372	36490
5	36490	36552
5	36649	36650
5	36650	36781
5	36781	36790
5	36921	36960
5	36960	36974
5	36974	36991
5	37083	37086
5	37096	37212
5	37334	37447
5	37872	38028
5	38052	38149
5	38149	38179
5	38180	38228
5	38228	38231
5	38236	38445
5	38688	38699
5	38706	38714
5	38913	38923
5	39286	39528
5	39616	39651
5	39651	39708
5	39764	39818
5	39871	39954
5	40183	40201
5	40201	40209
5	40268	40332
5	40400	40408
5	40408	40453
5	40453	40488
5	40527	40577
5	40577	40612
5	40701	40706
5	40735	40750
5	40778	40800
5	40820	40832
5	40835	40842
5	40842	40855
5	40855	40867
5	40867	41089
5	41089	41276
5	41466	41544
5	41684	41700
5	41700	41744
5	41822	41828
5	41909	41955
5	42096	42103
5	42103	42238
5	42439	42480
5	42480	42525
5	42566	42630
5	42630	42693
5	42745	42755
5	42755	42764
5	42777	42803
5	42803	42805
5	42813	42826
5	42849	42865
5	42918	42931
5	43156	43244
5	43278	43309
5	43309	43356
5	43356	43397
5	43397	43402
5	43407	43590
5	43590	43626
5	43626	43632
5	43632	43817
5	43817	43834
5	44022	44028
5	44028	44194
5	44251	44275
5	44302	44332
5	44356	44398
5	44409	44412
5	44492	44524
5	44524	44533
5	44533	44579
5	44627	44631
5	44710	44738
5	44747	44759
5	44759	44770
5	44770	44783
5	44829	44861
5	44861	44886
5	44915	45114
5	45344	45541
5	45541	45702
5	45903	46068
5	46074	46181
5	46185	46354
5	46354	46522
5	46522	46685
5	46685	46852
5	46858	47026
5	47098	47144
5	47179	47209
5	47264	47368
5	47392	47460
5	47460	47579
5	47579	47663
5	48309	48324
5	48554	48668
5	48669	48766
5	48766	48863
5	48863	48912
5	49018	49104
5	49193	49196
5	49273	49759
5	49759	50255
5	50762	51234
5	52679	52744
5	52744	52879
5	52879	53010
5	53010	53144
5	53440	53507
5	53758	53769
5	55496	55510
5	55540	55543
5	56015	56059
5	56348	56654
5	59271	59303
5	59303	59345
5	59345	59347
5	59347	59385
5	59385	59415
5	59415	59429
5	59498	59540
5	59540	59553
5	59596	59634
5	59634	59652
5	59652	59663
5	59663	59675
5	59675	59703
5	59703	59718
5	59718	59738
5	59738	59757
5	59757	59761
5	59770	59837
5	59837	59885
5	59885	59922
